ID,Name,Type,Longitude ,Latitude ,Evacuation_Centers
3874,Thilothima,hairdresser,80.6392308,7.2942077,
3875,Victory,pub,80.6373613,7.2941572,
3876,DFCC Vardhana,bank,80.6393273,7.2937039,
3877,Harcourts,pharmacy,80.6370877,7.2951096,
3878,Lanka,pharmacy,80.6380104,7.2944685,
3879,Nagalingam's,jewelry,80.6371897,7.2941891,
3880,Taj,restaurant,80.6357627,7.2932686,
3881,Swarnamahal,jewelry,80.6361409,7.293234,
3882,NSB,bank,80.6361195,7.2938672,
3883,St. Sylvester College,school,80.6346737,7.2975307,Yes
3884,Kandy General Post Office,post_office,80.6319379,7.2902728,
3885,Ehelepola Walawwa,archaeological_s,80.6386488,7.2948063,
3886,BOC,bank,80.6348534,7.2936597,
3887,Pizza Hut,restaurant,80.6385791,7.293689,
3888,Delight,bakery,80.6367605,7.2932473,
3889,Sarasavi,books,80.6382733,7.2946414,
3890,Vijitha Yapa,books,80.6369322,7.293806,
3891,Nations Trust Bank,bank,80.6378978,7.29437,
3892,Coffee Pot,cafe,80.6361195,7.2934601,
3893,Vogue,jewelry,80.637187,7.2938007,
3894,PABC,bank,80.6366505,7.2957748,
3895,NDB,bank,80.6369429,7.2959158,
3896,Salon Bright,hairdresser,80.6366666,7.2956949,
3897,NSB,bank,80.6371601,7.2957694,
3898,Royal Bar,pub,80.6375115,7.2952959,
3899,E L Senanayake Children Library,library,80.6420666,7.295124,
3900,NDB,bank,80.6365245,7.2965197,
3901,HSBC,bank,80.6363743,7.2969401,
3902,Hemamali Balika Vidyalaya,school,80.6362562,7.2986587,Yes
3903,Peoples Bank,bank,80.6372057,7.2974136,
3904,Hill Street Post Office,post_office,80.6372299,7.2983847,
3905,Commercial Bank,bank,80.6366827,7.296658,
3906,Gangarama Raja MahaViharaya,place_of_worship,80.6500428,7.2971183,Yes
3907,Sarasavi,books,80.6379487,7.2958386,
3908,IOC,fuel,80.636731,7.2968363,
3909,Nations Trust Bank,bank,80.6364842,7.2967778,
3910,St. Sylvesters College,school,80.6359719,7.2974456,Yes
3911,St. Anthony's Cathedral,place_of_worship,80.6361221,7.2980548,Yes
3912,Vidyaloka Maha Vidyalaya,school,80.6654494,7.2825147,Yes
3913,Sakya,school,79.884358,6.8684646,Yes
3914,OPAL,clothes,79.8882525,6.869599,
3915,Anula Vidyalaya,school,79.8845994,6.8719477,Yes
3916,HNB,bank,79.8838001,6.8681716,
3917,Pick'n Choose,clothes,79.8879897,6.8693913,
3918,St. Joseph's College,school,79.8867451,6.8707813,Yes
3919,Peoples Bank,bank,79.8837142,6.8682569,
3920, ,car,79.8829659,6.8728638,
3921,atm,atm,79.8814934,6.8742272,
3922,Lyceum Int. School,school,79.8862784,6.8704724,Yes
3923,Kirulapona Masjid,place_of_worship,79.880458,6.8758063,Yes
3924, ,car,79.8813217,6.874576,
3925,Spring & Summer,clothes,79.8866754,6.8703872,
3926,NSBM,educational_inst,79.8834755,6.872475,
3927,Photo Technica,hifi,79.8497226,6.9106573,
3928,NDB,bank,79.8543973,6.8963837,
3929,PABC,bank,79.8514982,6.9050682,
3930,Star Dust,parking,79.850487,6.9064475,
3931,Bare Foot,gift,79.8543513,6.8965418,
3932,Amana Takaful,bank,79.8518228,6.9040963,
3933,Juliana,hotel,79.8501268,6.9091539,
3934,Lindsay Girls College,school,79.8542528,6.8959215,Yes
3935,Sun Shine,laundry,79.8536333,6.8974074,
3936,Nations Trust Bank KOLLUPITIYA,bank,79.851568,6.904762,
3937,Renuka City Hotel,hotel,79.8502215,6.9086922,
3938,Sun Hill,hotel,79.8522217,6.8971555,
3939,Marry Brown,restaurant,79.856404,6.8803465,
3940,Majestic Cinema,cinema,79.8545962,6.8939511,
3941,Jumma Masjid,place_of_worship,79.8548778,6.88682,Yes
3942,Barclays,hifi,79.8556959,6.8922389,
3943,ODEL,clothes,79.8550548,6.8938872,
3944,Perera & Sons,restaurant,79.8592552,6.8806528,
3945,Borah Mosque,place_of_worship,79.85318,6.8945049,Yes
3946,Bambalapitiya,police,79.8556422,6.8921084,
3947,Barista,cafe,79.8546739,6.8935277,
3948,Siam House,restaurant,79.8565783,6.8853501,
3949,Cotton Collection,clothes,79.8548268,6.8940363,
3950,Hameedia,clothes,79.8599177,6.8783334,
3951,Medi Clinic,hospital,79.8599713,6.878155,Yes
3952,Mondy,clothes,79.8547222,6.8940256,
3953,Commercial Bank,bank,79.8575546,6.8863407,
3954,Int. Buddhist Centre,place_of_worship,79.8590004,6.86937,Yes
3955,Dinemor,restaurant,79.8584854,6.8711195,
3956,Nolimit,clothes,79.8615484,6.8724617,
3957,Harcourts,pharmacy,79.8649441,6.8513627,
3958,Dharmaraja Temple,place_of_worship,79.8717918,6.852625,Yes
3959,place_of_worship,place_of_worship,79.8634233,6.8629229,Yes
3960,place_of_worship,place_of_worship,79.8657783,6.8541563,Yes
3961,Holy Family Convent,school,79.8647832,6.8571602,Yes
3962,place_of_worship,place_of_worship,79.8638712,6.8507183,Yes
3963,Nolimit-Ladies,clothes,79.8663094,6.8514373,
3964,Seylan,bank,79.8849051,6.8389527,
3965,Holiday Resort for Disabled Army Officers,hostel,79.8821585,6.8459567,Yes
3966,Maliban,confectionery,79.8741709,6.8206035,
3967,Mallikaramaya,place_of_worship,79.8784786,6.8258713,Yes
3968, ,fuel,79.88505,6.8315705,
3969,New Town Hall,townhall,79.8599279,6.9113718,
3970,Russian Cultural Center,theatre,79.8641037,6.9087626,
3971,Sampath Bank,bank,79.8595314,6.9069694,
3972,atm,atm,79.8710006,6.9093605,
3973,atm,atm,79.8586302,6.9105108,
3974,German Cultural Center,theatre,79.8707001,6.9098771,
3975, ,parking,79.8597648,6.9098079,
3976,Sratford Int. School,school,79.8640536,6.9079093,Yes
3977,St. Joseph's College,school,79.8604506,6.9255534,Yes
3978,Pets V Care,veterinary,79.855492,6.9196332,
3979,Dinemor,cafe,79.8563718,6.9182486,
3980,National Eye Hospital,hospital,79.8650997,6.9184723,Yes
3981,MTV/MBC,antenna,79.8570423,6.9193403,
3982,Ratnam's,hospital,79.8568546,6.9211084,Yes
3983,AMW,car,79.8556154,6.9216835,
3984,Peoples Bank,bank,79.8643862,6.923542,
3985,Maha Pirivena,place_of_worship,79.8663979,6.9230627,Yes
3986,Sri Parakumba Pirivena,place_of_worship,79.9114939,6.8937434,Yes
3987,Sunethrarama Viharaya,place_of_worship,79.9124487,6.8940176,Yes
3988,Mahindaramaya,place_of_worship,79.9101554,6.8966538,Yes
3989, ,bench,79.9064969,6.9044345,
3990,War Heroes,monument,79.9168173,6.8933071,
3991, ,bench,79.9049251,6.9060215,
3992,Weekend FlowerShop,florist,79.9096083,6.9038061,
3993, ,bench,79.9054294,6.9055848,
3994, ,bench,79.9070763,6.9038487,
3995,Maliban Aramaya,place_of_worship,79.9080687,6.8866842,Yes
3996,Eeyam Poruwa Raja Maha Viharaya,place_of_worship,79.9243229,6.8793506,Yes
3997,Carlton Sports Network,communications_t,79.9253153,6.8988693,
3998,Lavinia Restaurant,restaurant,79.9239259,6.8947419,
3999,NSB,bank,79.9180626,6.9019741,
4000, ,bench,79.9058961,6.9051215,
4001,Beddagana Sub Post Office,post_office,79.910488,6.8866576,
4002,Hunupitiya Bandaranayake College,school,79.9103915,6.9834478,Yes
4003,Sri Sumangala Vidyalaya,school,79.9235665,6.9850346,Yes
4004,Kadawatha Church,place_of_worship,79.9533712,7.0040909,Yes
4005,Swarnamahal,jewelry,79.9248271,6.976004,
4006,Tillekawardana Super Centre,clothes,79.9263077,6.9769251,
4007,Sri Rathanapala Maha Vidyalaya,school,79.8893898,6.9754236,Yes
4008,MD Gunasena,books,79.9287378,6.980104,
4009,Sunanda,clothes,79.9271285,6.9783362,
4010,Commercial Bank,bank,79.9247735,6.9755407,
4011,Peliyagoda St.John Fish Market,fishmonger,79.887995,6.9696462,
4012,CDB,bank,79.9246501,6.9758815,
4013,NTB,bank,79.9287271,6.9777931,
4014, ,fuel,79.9236362,6.9764086,
4015,Belway,restaurant,79.8968731,6.9647793,
4016,Samanala,restaurant,79.9272679,6.9778623,
4017,atm,atm,79.9249344,6.9756685,
4018,Nimalee,clothes,79.9274557,6.9786716,
4019,Tillekawardana Textiles,clothes,79.9257927,6.9771008,
4020,Anusha Mehma,clothes,79.9267959,6.9774736,
4021,Seylan,bank,79.9264955,6.9776972,
4022,Kankasanthurai Cement Factory,works,80.0342176,9.8089361,
4023,Manal Kadu Beach,viewpoint,80.2764737,9.7727564,
4024,Nilavarai,attraction,80.0882801,9.7543575,
4025,Hotel Sobãnã,hotel,80.964035,6.3840282,
4026,Kasagala Raja Maha Viharaya,place_of_worship,80.8129094,6.1353582,Yes
4027,Mulkirigala Rajamaha Viharaya,place_of_worship,80.7363765,6.1230464,Yes
4028,Hotel Samans,guest_house,80.7998745,6.0326324,
4029, ,rest_area,80.7419716,6.1218421,
4030,Sri Wardanaramaya,place_of_worship,80.0126748,6.9941875,Yes
4031,Sapugaskanda CPC New Terminal,fuel_storage_tan,79.9539935,6.9585812,
4032,Sapugaskanda Vishaka Girls College,school,79.9546479,6.9715525,Yes
4033,Dompe Police Station,police,80.0578486,6.9493264,
4034,Hanwella Rest House,guest_house,80.0823533,6.9096321,
4035,Hanwella Library,library,80.0831393,6.9093277,
4036,Biyagama,police,80.0086676,6.9628731,
4037,Dompe Temple,place_of_worship,80.0530856,6.9504097,Yes
4038,Hanwella Shopping Complex,supermarket,80.0816046,6.9091227,
4039,Devi Balika Maha Vidyalaya,school,80.0598817,6.9475905,Yes
4040,Green Valley,hotel,80.0770264,6.9093818,
4041,Rajasinghe Central College,school,80.0883936,6.9088812,Yes
4042,Hanwella Bus Station,bus_stop,80.0811936,6.9089025,
4043,Hanwella Market,marketplace,80.0812696,6.9096375,Yes
4044,Mayadunna Maha Vidyalaya,school,80.0834559,6.9079564,Yes
4045,Sampath Bank Hanwella,bank,80.0762638,6.9074273,
4046,Pahathgama Roman Catholic School,school,80.0869181,6.9020224,Yes
4047,St. John Bosco College,school,80.0996052,6.9181661,Yes
4048,Parhathgama Police Station,police,80.0876172,6.9007846,
4049,Sankha Pitti Viharaya,place_of_worship,79.9834495,6.9320039,Yes
4050, ,parking,80.0186186,6.9239521,
4051,Kaduwela,supermarket,79.9841147,6.9346877,
4052,Biyagama Village,hotel,79.9808799,6.9396561,
4053,Elephant House Manufacturing Plant,confectionery,80.033419,6.9125718,
4054,Nawagamuwa Devalaya,place_of_worship,80.0179998,6.9240487,Yes
4055,Coca Cola,confectionery,79.9844848,6.9396774,
4056,HNB,bank,79.9814807,6.9370468,
4057, ,fuel,79.9843829,6.9352948,
4058,Nawagamuwa Police Station,police,80.0166174,6.9252749,
4059,CBL Manufacturing Plant,confectionery,80.0347065,6.9122203,
4060,Kothalawala Maha Vidyalaya,school,79.9835031,6.9303637,Yes
4061,Peoples Bank,bank,79.9824302,6.9365622,
4062,Vijayanthi,cinema,79.9835943,6.9341659,
4063,Fonterra,confectionery,79.9919011,6.9469621,
4064, ,fuel,79.9912172,6.94914,
4065,Biyagama Central College,school,79.9938994,6.9474414,Yes
4066,Biyagama Junior School,school,79.9910991,6.9452528,Yes
4067,Biyagama,hospital,79.9938826,6.9466703,Yes
4068,Somalankaramaya,place_of_worship,80.0137477,6.9649284,Yes
4069,BEPZ Water Treatment Plant,water_tank,80.0074982,6.9603384,
4070,Peoples Bank,bank,80.0101482,6.9614247,
4071,Commercial Bank of Ceylon PLC,bank,80.0091719,6.9632937,
4072,Walgama Maha Vidyalaya,school,80.017417,6.9594705,Yes
4073,Weera Wijayaba Vidyalaya,school,80.0160491,6.9947678,Yes
4074,Ahugammana Sri Sudharmaramaya,place_of_worship,80.0311499,6.9934846,Yes
4075,place_of_worship,place_of_worship,79.9879931,6.9475079,Yes
4076,Toyota Lanka Service Station,car_repair,79.9148351,6.8537475,
4077,Commercial Bank of Ceylon PLC,bank,80.549931,5.9439931,
4078,Sub Police Station,police,80.6023261,5.9639738,
4079,Royal Food city,convenience,80.6027658,5.9642724,
4080,BOC,bank,80.6022025,5.9642911,
4081,People's Bank,bank,80.602259,5.9639204,
4082,Samurdhi Bank,bank,80.6036107,5.9644032,
4083,hospital,hospital,80.6018991,5.9637929,Yes
4084, ,post_box,80.6032647,5.9638696,
4085, ,library,80.602165,5.9639523,
4086, ,pharmacy,80.6016312,5.9639123,
4087,Motagedara MV,school,80.5840252,5.9636269,Yes
4088,Makavita Samurdhi Bank,bank,80.5781887,5.9564934,
4089,Kumbalgama MV,school,80.5841432,5.948997,Yes
4090,BOC,bank,80.5464689,5.9477592,
4091,Commercial Bank of Ceylon PLC,bank,80.54384,5.9500754,
4092, ,fuel,80.6027953,5.9646379,
4093,Royal Institute,swimming_pool,79.905011,6.8556076,
4094,Minuwangoda,post_office,79.9502116,7.1696497,
4095,Commercial Bank Minuwangoda,bank,79.9496537,7.1699318,
4096,Peoples Bank Minuwangoda,bank,79.9493149,7.1696403,
4097,Minuwangoda,bus_station,79.9470465,7.1688992,
4098,Nilpanagoda Central College,school,79.9522554,7.1976025,Yes
4099,Nalanda Central College,school,79.9514829,7.1697029,Yes
4100,Minuwangoda Base Hospital,hospital,79.956386,7.1721832,Yes
4101,Veterinary Surgeon Office,veterinary,79.9516278,7.1687928,
4102, ,fuel,79.9490547,7.1696083,
4103,Minuwangoda,police,79.9581187,7.1742377,
4104,Sampath Bank Minuwangoda,bank,79.9463706,7.1690802,
4105,BOC Minuwangoda,bank,79.9481838,7.1700329,
4106, ,fuel,79.9508177,7.170661,
4107,Makandura,bus_station,79.9770256,7.3211126,
4108,Sun Day Fair,marketplace,79.976296,7.3214079,Yes
4109,Makandura,post_office,79.9770202,7.3216367,
4110,Neegrodharamaya,place_of_worship,79.8667734,7.4131988,Yes
4111,Weekend Fair,marketplace,79.8652445,7.4135179,Yes
4112,Public,library,79.8623638,7.410124,
4113,Sampath,bank,79.8674922,7.4125391,
4114,NSB,bank,79.8669826,7.4121827,
4115,Commercial Bank Avissawella,bank,80.206539,6.9550469,
4116,"Police Station\, Maharagama",police,79.9289658,6.84548,
4117,Kosgama Police Sration,police,80.1379426,6.9465238,
4118,Lak Sathosa,convenience,80.1360704,6.9400485,
4119,Kosgama Fair,marketplace,80.1370146,6.9410869,Yes
4120,Kosgama Post Office,post_office,80.1373713,6.9398941,
4121,Salawa Rural Hospital,hospital,80.1252665,6.9409272,Yes
4122,Salawa Factory Hotel & Restaurant,restaurant,80.1264251,6.9384264,
4123,BOC,bank,80.3001059,7.3348346,
4124,Co-op Rural Bank,bank,80.2993495,7.3350953,
4125,Polgahawela,bus_station,80.2997625,7.3356592,
4126,Polgahawela Base Hospital,hospital,80.3041292,7.3374097,Yes
4127,Polgahawela,post_office,80.3008622,7.3315039,
4128,Polgahawela,police,80.3003955,7.3334672,
4129,Sri Pushparama Raja Maha Viharaya,place_of_worship,80.3046603,7.3360636,Yes
4130,atm,atm,79.8803228,6.9413616,
4131,Laugh Filling Station,fuel,79.8786094,6.943108,
4132,Orion City Car Park,parking,79.8800573,6.9409276,
4133,Commercial Bank,bank,79.8786303,6.9431855,
4134,atm,atm,79.8803604,6.9413244,
4135,Thusitha,cinema,80.5928475,7.2618204,
4136,Sri Subodharamaya,place_of_worship,80.5902887,7.2641033,Yes
4137,Benthota Bake House,bakery,80.5928368,7.2627676,
4138,Ceypetco,fuel,80.5929366,7.2637022,
4139,Develkona Temple,place_of_worship,80.5853963,7.2662504,Yes
4140,Ranabima Royal College,school,80.593789,7.27966,Yes
4141,Al Mannar Muslim Vidyalaya,school,80.5742625,7.2186086,Yes
4142,Salawa Gas Station,fuel,80.121192,6.9332157,
4143,Ravi Motors,car_repair,80.1333145,6.942083,
4144,Wanniarachchi Medical Center,hospital,80.2378677,7.2950405,Yes
4145,Alawwa,bus_station,80.2371704,7.2957216,
4146,Rathanalankara Maha Vidyalaya,school,80.2374815,7.301532,Yes
4147,Bank of Ceylon,bank,80.238468,7.2947112,
4148,Manora,hotel,80.242465,7.292497,
4149,Alawwa Fair,marketplace,80.2375244,7.2997229,Yes
4150,Sampath,bank,80.2396273,7.2936251,
4151,Girambe,station,80.3024553,7.3646656,
4152,Falcon Jinadasa,confectionery,80.2095704,7.241061,
4153, ,mini_roundabout,80.2161979,7.2683566,
4154,Ambepussa Rest House,guest_house,80.2087229,7.2410664,
4155,Ambepussa Central,school,80.2073442,7.2409333,Yes
4156,Ambepussa Junction Clock Tower,tower,80.211389,7.2413963,
4157,Ypsylon,guest_house,79.9778597,6.4547256,
4158,Testa Cafe,restaurant,80.1136493,6.9262352,
4159,Ambalama Leisure Lounge,restaurant,80.0956732,6.9126053,
4160,Pahathgama Paptist Church,place_of_worship,80.0875462,6.9031341,Yes
4161,Peoples Bank,bank,80.0870129,6.9032483,
4162,Kaluaggala Raja Maha Viharaya,place_of_worship,80.0978672,6.9201012,Yes
4163,Pahathgama Gas Station,fuel,80.0875588,6.9017118,
4164,Testa Bake House,bakery,80.1132099,6.9262846,
4165,Pahathgama Corporative Shop,convenience,80.0877072,6.9026124,
4166,Pahathgama Post Office,post_office,80.0872641,6.903048,
4167,Our Lady Sorrow Church,place_of_worship,80.0994658,6.9185782,Yes
4168,Hanwella Gas Station,fuel,80.0895362,6.9113943,
4169,Service Station,car_wash,80.1259823,6.9389733,
4170,Seilama,gift,80.1261539,6.9390585,
4171,Kurulu Uyana,restaurant,80.0889623,6.9126937,
4172,Peoples Bank Kosgama,bank,80.1368749,6.9406121,
4173,crossing,crossing,80.1344237,6.9405912,
4174,Disana,convenience,80.1354425,6.9402978,
4175,Kosgama Church,place_of_worship,80.1383205,6.9414614,Yes
4176,Akarawita Maha Vidyalaya,school,80.1095666,6.9476856,Yes
4177,Sri Subhadraramaya,place_of_worship,80.1123245,6.95979,Yes
4178,The Nature's Resort Pool,swimming_pool,80.127537,6.9087944,
4179,The Nature's Resort,guest_house,80.1274911,6.9091263,
4180,place_of_worship,place_of_worship,80.1062856,6.8923934,Yes
4181,Pinnawala Railway Station,station,80.1173281,6.8692902,
4182,Rajapola Maha Vidyalaya,school,80.1196484,6.8699532,Yes
4183,Saylabimbarama Temple,place_of_worship,80.122057,6.8675859,Yes
4184,Laugh Supermarket,supermarket,79.8787097,6.9431157,
4185,traffic_signals,traffic_signals,79.8782106,6.940054,
4186,traffic_signals,traffic_signals,79.878337,6.9401584,
4187,crossing,crossing,79.8474645,6.9340176,
4188,crossing,crossing,79.8474445,6.9340978,
4189,Commercial Bank of Ceylon PLC,bank,80.0800814,6.908693,
4190,Agency Post Office,post_office,79.8770999,6.8851664,
4191,Calvary,place_of_worship,79.8766899,6.8788898,Yes
4192, ,mini_roundabout,80.250021,7.821826,
4193,Commercial Bank of Ceylon PLC,bank,80.4274801,5.9767813,
4194,Commercial Bank of Ceylon PLC,bank,80.793478,6.024653,
4195,Commercial Bank of Ceylon PLC,bank,80.32774,5.988119,
4196,Commercial Bank Ambalantota,bank,81.023183,6.122719,
4197,Commercial Bank Hambanthota,bank,81.1265337,6.1330313,
4198,Mahawa Base Hospital,hospital,80.2824677,7.8235267,Yes
4199,Commercial Bank of Ceylon PLC,bank,80.565898,6.079396,
4200,Commercial Bank of Ceylon PLC,bank,80.180004,6.165654,
4201,Commercial Bank of Ceylon PLC,bank,80.099987,6.139735,
4202,Commercial Bank of Ceylon PLC,bank,80.0545862,6.2343359,
4203,Udugama,marketplace,80.3384176,6.2115061,Yes
4204,Embilipitiya Atm,atm,80.854558,6.331838,
4205,Commercial Bank of Ceylon PLC,bank,81.292992,6.294483,
4206,Commercial Bank of Ceylon PLC,bank,81.3329675,6.4155096,
4207,Commercial Bank of Ceylon PLC,bank,80.5772062,6.3442921,
4208,Commercial Bank of Ceylon PLC,bank,80.3604766,6.3779248,
4209,Vidyaravinda Temple,place_of_worship,79.986679,7.0888742,Yes
4210,Commercial Bank of Ceylon PLC,bank,80.1107702,6.532281,
4211,Commercial Bank Kalwana,bank,80.396227,6.530709,
4212,Commercial Bank of Ceylon PLC,bank,80.542552,6.623696,
4213,Commercial Bank of Ceylon PLC,bank,79.9975304,6.4338275,
4214,Commercial Bank of Ceylon PLC,bank,79.98314,6.475816,
4215,Commercial Bank of Ceylon PLC,bank,80.5732506,6.582037,
4216,Commercial Bank of Ceylon PLC,bank,80.4060605,6.6798943,
4217,Commercial Bank of Ceylon PLC,bank,79.9077168,6.7156537,
4218,Commercial Bank of Ceylon PLC,bank,79.990929,6.716171,
4219,Commercial Bank of Ceylon PLC,bank,79.9300187,6.6653588,
4220,Commercial Bank of Ceylon PLC,bank,79.8834574,6.7811765,
4221,Commercial Bank of Ceylon PLC,bank,79.89989,6.840555,
4222,Commercial Bank of Ceylon PLC,bank,79.884891,6.785047,
4223,Commercial Bank of Ceylon PLC,bank,79.8665767,6.8467332,
4224,Commercial Bank of Ceylon PLC,bank,79.867355,6.840981,
4225,Commercial Bank of Ceylon PLC,bank,80.0059502,6.8420886,
4226,Commercial Bank of Ceylon PLC,bank,80.9932548,6.8296147,
4227,Commercial Bank of Ceylon PLC,bank,80.270705,6.844027,
4228,Commercial Bank of Ceylon PLC,bank,79.8543559,6.8938767,
4229,Commercial Bank Pitakotte,bank,79.901869,6.885634,
4230,Commercial Bank of Ceylon PLC,bank,79.876142,6.878103,
4231,Commercial Bank of Ceylon PLC,bank,81.351056,6.871808,
4232,Commercial Bank of Ceylon PLC,bank,79.864941,6.858195,
4233,Commercial Bank of Ceylon PLC,bank,79.9907582,6.8767999,
4234,Commercial Bank of Ceylon PLC,bank,80.9056275,6.900023,
4235,Commercial Bank of Ceylon PLC,bank,79.880487,6.87626,
